state,city,klan_number,nickname,notes,latitude,longitude,year
Indiana,Connersville,24,Not Named,No Notes,39.6411589,-85.1410748,1932
Indiana,Whitley County,25,Not Named,No Notes,41.1136133,-85.520024,1926
Indiana,Clay County,27,Not Named,No Notes,39.368622,-87.1422895,1924
Indiana,Lafayette,30,Tippecanoe Klan,No Notes,40.4167022,-86.8752869,1931
Indiana,Hartford City,31,Not Named,Reorganized in 1924.,40.451154,-85.369972,1924
Indiana,San Pierre,31,Frank Hay Klan,Operated throughout Starke County.,41.1976703,-86.8935256,1926
Indiana,Jeffersonville,32,Klark Kounty Klan,Also operated in Sellersburg.,38.2775702,-85.7371847,1923
Indiana,Hartford City,34,Blackford County Klan,No Notes,40.451154,-85.369972,1924
Indiana,Bainbridge,37,Kastle Klan,No Notes,39.761157,-86.8119523,1924
Indiana,Frankfort,38,Not Named,No Notes,40.2794809,-86.5108355,1924
Indiana,Logansport,39,Mystic Tie Klan,Also known as the Muncie Klan.,40.7544843,-86.3566659,1923
Indiana,Portland,40,Jay County Klan,Shackford County,40.4344895,-84.9777455,1924
Indiana,Plymouth,41,Marshall County Klan,No Notes,41.3436554,-86.3097278,1923
Indiana,Noblesville,42,Hamilton County Klan,No Notes,40.0455917,-86.0085955,1924
Indiana,Plymouth,42,Marshall County Klan,No Notes,41.3436554,-86.3097278,1924
Indiana,Lebanon,43,Daniel Boone Klan,Operated throughout Boone County.,40.0483744,-86.4691677,1923
Indiana,Modoc,44,Randolph County Klan,Also operated in Winchester.,40.0453238,-85.1263542,1924
Indiana,Winamac,45,Liberty Klan,No Notes,41.0514299,-86.6030648,1930
Indiana,Kosciusko County,46,Not Named,No Notes,41.2864679,-85.8486236,1924
Indiana,Tipton,50,Not Named,No Notes,40.2822598,-86.041098,1926
Indiana,Sullivan,51,Not Named,,39.0953199,-87.4058525,1928
Indiana,South Bend,52,Valley Klan,No Notes,41.6763545,-86.2519898,1926
Indiana,South Bend,53,Valley Klan,"Operated in North Vernon, Jennings County and St. Joseph County.",41.6763545,-86.2519898,1924
Indiana,Martin County,54,Not Named,No Notes,38.71,-86.8,1924
Indiana,Rockville,58,Parke County Klan,No Notes,39.7625404,-87.2291809,1923
Indiana,Wayne County,59,Not Named,No Notes,39.831882,-84.981754,1927
Indiana,Richmond,60,Whitewater Klan,Also operated out of Tipton.,39.8289369,-84.8902382,1924
Indiana,Clinton,61,Not Named,No Notes,39.6569817,-87.3980741,1923
Indiana,Kendallville,66,Not Named,No Notes,41.4414384,-85.2649754,1924
Indiana,Crown Point,67,Kalumet Klan,No Notes,41.4169806,-87.3653135,1924
Indiana,Warren County,69,Not Named,No Notes,40.35,-87.36,1924
Indiana,Columbus,70,Not Named,No Notes,39.2014404,-85.9213796,1923
Indiana,Crown Point,72,Lake County Klan,No Notes,41.4169806,-87.3653135,1923
Indiana,Knox County,75,Not Named,Vincennes Unit 8 and Sandborn Unit 11 make up Knox County Klan #75,38.69,-87.42,1924
Indiana,Elkhart County,77,Not Named,Chartered on 11/1/1925,41.6062253,-85.8486236,1925
Indiana,Jasper County,80,Not Named,No Notes,41.016667,-87.116667,1923
Indiana,Wabash,81,Wabasheo Klan,No Notes,40.797821,-85.8205411,1926
Indiana,Chesterton,82,Not Named,Also operated throughout Johnson County,41.6105937,-87.0641992,1929
Indiana,Peru,83,Wabash Valley Klan,No Notes,40.7536528,-86.0688811,1925
Indiana,Rochester,84,Not Named,No Notes,41.0647645,-86.2158331,1924
Indiana,Pike County,86,Not Named,No Notes,38.4,-87.23,1924
Indiana,Gibson County,87,Not Named,Also operated in Fort Cumberland,38.3338249,-87.5791287,1924
Indiana,Odon,90,Not Named,No Notes,38.8428256,-86.9913959,1923
Indiana,Hartford City,92,Godfrey Klan,No Notes,40.451154,-85.369972,1928
Indiana,Rockport,93,Not Named,No Notes,37.8831055,-87.0494408,1924
Indiana,Hartford City,93,Godfrey Klan,No Notes,40.451154,-85.369972,1927
Indiana,Eureka,96,Not Named,No Notes,37.8806026,-87.2150011,1926
Indiana,Fortville,99,Not Named,No Notes,39.9322625,-85.8480354,1926
Indiana,Roanoke,106,Jackson Klan,No Notes,40.9625467,-85.3733078,1927
Indiana,Roanoke,110,Little River Klan,No Notes,40.9625467,-85.3733078,1927
Indiana,Gas City,113,Not Named,"Also operated throughout Grant County. Chartered on October 9, 1924 with 72 members.",40.4872625,-85.6130311,1924
Indiana,Hammond,125,Not Named,Associated with Hammond klavern number 135.,41.5833688,-87.5000412,1926
Indiana,Mishawaka,142,White Cloud Klan,No Notes,41.6619927,-86.1586156,1927
Indiana,Michigan City,145,Not Named,No Notes,41.7075394,-86.8950297,1930
Indiana,West Point,151,Shawnee Klan,No Notes,40.3449627,-87.0428982,1932
Indiana,Indianapolis,164,Fountain Square Klan,"Predecessor to klavern 184, also situated in Indianapolis. Reorganized and incorporated into 179 prior to being incorporated into 184.",39.768403,-86.158068,1932
Indiana,Logansport,170,Kass Kounty Klan,No Notes,40.7544843,-86.3566659,1930
Indiana,Kokomo,173,Nathan Hale Klan,"9th birthday on 24 Nov 31 , 10th anniversary on 26 Nov 32",40.486427,-86.1336033,1932
Indiana,Indianapolis,179,Not Named,Successor to klavern 164 and later incorporated into klavern 184.,39.768403,-86.158068,1932
Indiana,Ft. Wayne,180,Anthony Wayne Klan,No Notes,41.079273,-85.1393513,1929
Indiana,Indianapolis,184,Fountain Square Klan,Successor to klavern 164.,39.768403,-86.158068,1932
